ID,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17948,CASH_IN,2495.52,C2082351661,39171.8,41667.32,C1810132623,26427.72,23932.2,0,0
17949,CASH_IN,754.85,C1683174795,30749.68,31504.53,C427998326,3042.16,2287.31,0,0
17950,CASH_IN,4723.75,C1407280813,13641.91,18365.66,M817902707,26509.36,21785.61,0,0
17951,CASH_IN,319.05,C1094724891,37914.8,38233.85,C1721246982,13408.07,13089.02,0,0
17952,CASH_IN,1066.81,C1965549041,16488.09,17554.9,C720927502,24514.52,23447.71,0,0
17953,CASH_IN,4391.61,C155934691,1973.83,6403.34,M1142388059,11802.43,7469.43,1,0
17954,CASH_IN,1845.26,C726909813,44532.34,46377.6,M1053615331,7873.22,6027.96,0,0
17955,CASH_IN,2082.74,C1955762829,27953.12,30007.53,M1758757195,1247.82,-740.44,1,0
17956,CASH_IN,4537.95,C1090657082,48760.32,53298.27,M602166208,17606.55,13068.6,0,0
17957,CASH_IN,2995.84,C667925463,44427.92,47423.76,C408877838,12956.61,9960.77,0,0
17958,CASH_IN,424.96,C1409933277,24313.73,24772.2,C162114152,1485.07,971.95,1,0
17959,CASH_IN,2700.31,C1446009472,25662.69,28395.85,C2010733400,8570.84,5781.32,1,0
17960,CASH_IN,2737.81,C867093003,21350.45,24049.98,M1135278099,27727.15,24996.07,1,0
17961,CASH_IN,1398.65,C1168784987,23325.34,24667.38,C1245442940,8062.4,6610.07,1,0
17962,CASH_IN,1089.4,C1415045789,31925.99,32930.56,C1552859894,17706.06,16531.61,1,0
17963,CASH_IN,1678.93,C599782425,13854.01,15502.09,C1209271652,5149.04,3451.85,1,0
17964,CASH_IN,3260.43,C1454026445,33599.05,36801.4,M1378497201,17866.76,14595.69,1,0
17965,CASH_IN,157.71,C883678948,5301.03,5483.16,C1286084959,16646.94,16570.15,1,0
17966,CASH_IN,3622.63,C1988759473,49600.49,53223.12,C422342907,3433.49,-189.14,0,0
17967,CASH_IN,3060.63,C1284591122,24345.33,27405.96,M337681470,2689.12,-371.51,0,0
17968,CASH_IN,817.4,C655162083,43309.82,44183.43,C936053020,19569.24,18730.59,1,0
17969,CASH_IN,3531.68,C1746570062,19689.66,23221.34,M1555990397,24376.19,20844.51,0,0
17970,CASH_IN,288.13,C1292038684,14148.77,14371.24,C162400148,13951.29,13571.28,1,0
17971,CASH_IN,4393.31,C1680074454,43874.74,48268.05,C1010306008,22506.88,18113.57,0,0
17972,CASH_IN,571.96,C2036775591,43359.14,43973.54,C757108857,16494.58,15858.82,1,0
17973,CASH_IN,3880.69,C1110698130,29785.14,33665.83,M125644421,16763.67,12882.98,0,0
17974,CASH_IN,1079.08,C634504737,48927.8,50006.88,M710918002,26702.59,25623.51,0,0
17975,CASH_IN,4578.33,C712627377,23353.08,27931.41,M782228073,10507.04,5928.71,0,0
17976,CASH_IN,1583.45,C1516265225,11770.03,13307.32,C593849790,19448.04,17804.11,1,0
17977,CASH_IN,2277.42,C1018755645,21269.88,23547.3,C89146006,13645.39,11367.97,0,0
17978,CASH_IN,629.19,C146874094,21203.18,21798.1,C1297685781,1750.47,1143.79,1,0
17979,CASH_IN,4654.65,C1233595751,8710.18,13364.83,C757108857,2672.54,-1982.11,0,0
17980,CASH_IN,4706.68,C768216420,12036.59,16806.81,C1509514333,17255.27,12452.06,1,0
17981,CASH_IN,3148.14,C589143360,28598.87,31747.01,C1992550266,1323.82,-1824.32,0,0
17982,CASH_IN,3769.39,C1262565999,39881.71,43632.53,M610681765,7384.36,3595.57,1,0
17983,CASH_IN,3098.91,C1880005690,15964.88,19063.79,C1510405270,29374.1,26275.19,0,0
17984,CASH_IN,268.14,C1657842786,42232.3,42589.78,M353206468,12754.03,12453.03,1,
17985,CASH_IN,1273.47,C335427805,29723.04,30996.51,M172117399,13161.38,11887.91,0,0
17986,CASH_IN,4484.48,C1587215038,1856.77,6434.68,M440195643,16647.09,12095.28,1,0
17987,CASH_IN,875.4,C1761756714,20315.75,21217.37,C1908560335,4172.38,3241.36,1,0
17988,CASH_IN,3968.06,C552674617,2115.11,6083.17,C909295153,16893.79,12925.73,0,0
17989,CASH_IN,1200.29,C2018260103,9231.31,10431.6,C240650537,5182.7,3982.41,0,0
17990,CASH_IN,1578.63,C1464031233,1475.75,2971.06,M765880900,14820.81,13143.57,1,0
17991,CASH_IN,788.34,C1668561890,31177.41,31946.86,C508814145,28207.5,27488.69,1,0
17992,CASH_IN,1791.67,C72537853,23740.32,25454.07,M953949264,27820.42,26106.74,1,0
17993,CASH_IN,643.45,C930438729,29609.11,30305.84,C1807858012,18201.21,17624.09,1,0
17994,CASH_IN,2040.03,C1887699190,23013.33,25053.36,M1479140596,25702.14,23662.11,0,0
17995,CASH_IN,3248.66,C1768882706,4571.54,7845.56,M1463022229,5170.3,1916.89,1,0
17996,CASH_IN,2667.49,C13315347,22389.56,25057.05,C308484865,10782.75,8115.26,0,0
17997,CASH_IN,4377.14,C1544895390,29482.78,33859.92,M712410791,6212.25,1835.11,0,0
17998,CASH_IN,4929.88,C1768242710,43369.88,48299.76,M1971783162,28204.52,23274.64,0,0
17999,CASH_IN,2797.47,C1547714604,38463.66,41261.13,C7881234,29267.46,26469.99,0,0
18000,CASH_IN,2487.59,C625604559,26144.04,28631.63,M597972385,20527.8,18040.21,0,0
18001,DEBIT,767.92,C1995838640,4980.96,4170.41,M1466163281,516.25,1295.37,1,0
18002,DEBIT,678.76,C372561576,3344.85,2743.72,C85074823,1255.94,1975,1,0
18003,DEBIT,570.46,C1813769162,2618.34,2092.4,C1249547869,2354.29,2846.27,1,0
18004,DEBIT,539.82,C489411441,3158.47,2618.65,C736709391,1425.41,1965.23,0,0
18005,DEBIT,908.01,C1027319653,3393.08,2388.91,M633079302,2846.94,3682.74,1,0
18006,DEBIT,513.98,C1121740637,4662.03,4148.05,M1601929208,2178.48,2692.46,0,0
18007,DEBIT,747.7,C484199463,1651.47,903.77,M2008106788,1107.25,1854.95,0,0
18008,DEBIT,429.51,C1688782916,4269.14,3756.74,M1064154107,1449.79,1819.16,1,0
18009,DEBIT,957.78,C7162498,1611.41,587.04,C945327594,921.48,1800,1,0
18010,DEBIT,68.92,C371465253,2937.58,2868.66,C487665087,2919.68,2988.6,0,0
18011,DEBIT,435.07,C1455969984,1121.57,753.26,C2119910556,2647.56,3131.93,1,0
18012,DEBIT,331.98,C424010999,1752.33,1420.35,M1733785024,2759.47,3091.45,0,0
18013,DEBIT,905.13,C1751597380,1531.58,533.88,M1504814937,930.44,1779.38,1,0
18014,DEBIT,424.2,C1831675582,2791.18,2366.98,C1816986148,2371.91,2796.11,0,0
18015,DEBIT,647.24,C1254084885,3640.7,2941.35,C372374036,1089.06,1822.12,1,0
18016,DEBIT,597.18,C1492875057,2288.69,1691.51,M333793193,950.51,1547.69,0,0
18017,DEBIT,554.72,C79290250,4421.59,3777.05,C1076835071,2139.62,2770.33,1,0
18018,DEBIT,185.29,C2047521920,3342.74,3194.42,C449261773,2494.02,2673.85,1,0
18019,DEBIT,369.09,C721998219,1510.87,1141.78,M1398212861,2446.8,2815.89,0,0
18020,DEBIT,334.36,C840095827,3613.41,3279.02,C803116137,2717.58,3131.23,1,0
18021,DEBIT,427.56,C528129741,3802.95,3375.39,C935808590,1788.8,2216.36,0,0
18022,DEBIT,326.32,C1775746074,3926.81,3667.8,C746009679,1188.82,1594.29,1,0
18023,DEBIT,606.31,C1060703587,1023.98,417.67,C757108857,1785.6,2391.91,0,0
18024,DEBIT,163.04,C1271041075,3334.44,3215.91,M1141500277,2841.99,3035.63,1,0
18025,DEBIT,975.49,C1848700215,4510.22,3570.03,C1023714065,1653.17,2543.25,1,0
18026,DEBIT,908.83,C1761756714,2639.82,1730.99,C1908560335,2594.87,3503.7,0,0
18027,DEBIT,711.21,C1058835855,3452.84,2657.85,C1384149246,934.44,1603.74,1,0
18028,DEBIT,967.29,C1172907676,1407.22,446.74,M462506563,1964.82,2917.08,1,0
18029,DEBIT,52.01,C1522132949,2995.01,2943,C1308497108,683.89,735.9,0,0
18030,DEBIT,847.84,C1116081693,4124.17,3289.7,C1920581720,690.87,1508.65,1,0
18031,DEBIT,604.38,C1452168793,1662.34,1016.6,C399194578,2102.29,2788.15,1,0
18032,DEBIT,159.8,C847320212,2263.97,2171.24,M1201004240,977.03,1167.85,1,0
18033,DEBIT,324.81,C1472659178,2927.43,2596.25,C1826334428,2838.12,3206.74,1,0
18034,DEBIT,604.47,C1522810068,4461.9,3818.74,C1188427220,2886.49,3513.41,1,0
18035,DEBIT,334.16,C1419332030,2468.48,2134.32,C665576141,1478.66,1812.82,0,0
18036,DEBIT,571.72,C545405400,2694.17,2075.09,M1222421319,2775.11,3338.72,1,0
18037,DEBIT,227.18,C913065088,3766.09,3561.91,C401424608,679.15,814.36,1,0
18038,DEBIT,908.3,C1275464847,3413.03,2504.73,C1364913072,1157.93,2066.23,0,0
18039,DEBIT,215.15,C2127265021,1412.54,1236.84,C402331524,973.87,1229.9,1,0
18040,DEBIT,134.6,C1523917151,3421.79,3266.76,C845900933,2987.55,3195.12,1,0
18041,DEBIT,370.65,C1016633682,2667.69,2297.04,M2018220300,580.67,951.32,0,0
18042,DEBIT,781.77,C1470911015,4008.08,3226.31,M1268974304,2048.26,2830.03,0,0
18043,DEBIT,761.1,C785306763,4108.78,3352.42,M1204088028,1572.25,2251.82,1,0
18044,DEBIT,865.36,C1880919091,4474.77,3609.41,C2095263022,2414.12,3279.48,0,0
18045,DEBIT,922.54,C2118503659,1246.57,249.65,C2131324576,958.47,1930.34,1,0
18046,DEBIT,301.49,C514413566,4782.42,4563.02,M743924614,2733.89,3033.77,1,0
18047,DEBIT,258.11,C507466068,2271.74,2027.1,C706331499,2209.6,2429.39,1,0
18048,DEBIT,679.69,C1574873161,1476.67,803.54,M1591916281,884.79,1497.83,1,0
18049,DEBIT,976.17,C1418851979,1841.38,945.11,C339924917,535.06,1584.11,1,0
18050,DEBIT,573.72,C2769339,3609.47,3035.75,M982383926,2083.55,2657.27,0,0
18051,DEBIT,682.07,C1254046968,3513.82,2831.75,C1159315775,2611.33,3293.4,0,0
18052,DEBIT,526.95,C79290250,4980.85,4518.81,C1076835071,2624.3,3245.71,1,0
18053,DEBIT,670.34,C1683174795,3133.02,2462.68,C427998326,2788.06,3458.4,0,0
18054,DEBIT,208.71,C1341144665,4968.01,4759.3,C1181708889,962.49,1171.2,0,0
18055,DEBIT,760.5,C1456682556,4981.89,4221.39,C1340408587,973.93,1734.43,0,0
18056,DEBIT,966.2,C547441493,1357.57,424.17,C1531333864,1093.58,2127.24,1,0
18057,DEBIT,209.29,C2049532140,1956.4,1709.48,C1748529283,501.81,745.56,1,0
18058,DEBIT,351.72,C191568263,1662.92,1311.2,M1799635803,539.84,891.56,0,0
18059,DEBIT,655.71,C1137069423,3684.65,3028.94,M1797553910,1326.92,1982.63,0,0
18060,DEBIT,780.89,C613764738,2573.08,1792.19,M1528782796,2841.35,3622.24,0,0
18061,DEBIT,415.09,C916283981,3162.62,2747.53,M1415857264,1086.94,1502.03,0,0
18062,DEBIT,418.86,C758572926,1508.32,1089.46,C476402209,1567.05,1985.91,0,0
18063,DEBIT,335.9,C1016856028,4254.95,3919.05,M446445803,2155.95,2491.85,0,0
18064,DEBIT,365.82,C1760219993,2537.23,2171.41,C1360767589,1505.79,1871.61,0,0
18065,DEBIT,335.91,C1068945248,4677.65,4341.74,M937277082,1133.51,1469.42,0,0
18066,DEBIT,163.89,C1829055950,2938.34,2774.45,M1657415129,1694.33,1858.22,0,0
18067,DEBIT,963.55,C975033189,1690.63,751.61,M962287291,571.68,1546.66,1,0
18068,DEBIT,746.34,C439347573,2275.55,1492.71,C943161411,783.96,1454,1,0
18069,DEBIT,620.64,C191568263,1039.39,383.84,M1799635803,838.46,1506.87,1,0
18070,DEBIT,993.28,C1172907676,1563.87,570.59,M462506563,918.7,1911.98,0,0
18071,DEBIT,930.32,C476579021,1318.55,388.23,C1590550415,2705.58,3635.9,0,0
18072,DEBIT,277.95,C795916065,1700.56,1422.61,M485440424,2080.98,2358.93,0,0
18073,DEBIT,893.53,C1024478363,4472.89,3579.36,C2083562754,731.04,1624.57,0,0
18074,DEBIT,64.13,C711197015,1444.81,1341.44,M1384454980,2388.98,2391.3,1,0
18075,DEBIT,473.77,C973936431,4331.22,3857.45,C1335050193,2026.14,2499.91,0,0
18076,DEBIT,351.26,C79161706,4398.39,3975.46,M1685407532,2893.22,3257.8,1,0
18077,DEBIT,641.62,C1815461117,4631.48,3989.86,M469567221,2650,3291.62,0,0
18078,DEBIT,158.44,C391669093,1456.34,1268.76,C1728083442,1311.35,1384.07,1,0
18079,DEBIT,57.46,C1701359806,2433.87,2376.41,C556281798,1178.93,1236.39,0,0
18080,DEBIT,160.52,C52476984,3677.9,3517.38,C1261031890,1118.93,1279.45,0,0
18081,DEBIT,669.35,C288262156,2742.43,2055.59,C1974605682,641.93,1364.84,1,0
18082,DEBIT,770.81,C1287719145,4515.72,3744.91,C352239275,1253.22,2024.03,0,0
18083,DEBIT,891.89,C1620529408,2696.13,1804.24,C1688019098,2780.05,3671.94,0,0
18084,DEBIT,336.96,C1756207614,4315.06,3882.54,M1214133948,1192.82,1436.18,1,0
18085,DEBIT,191.6,C2018260103,2306.55,2114.95,C240650537,1949.58,2141.18,0,0
18086,DEBIT,711.72,C1905528429,4647.79,3936.07,M904170866,921.67,1633.39,0,0
18087,DEBIT,856,C1830750035,1819.8,963.8,C1918121958,527.08,1383.08,0,0
18088,DEBIT,349.14,C1938531779,4781.93,4432.79,C2048578791,2674.66,3023.8,0,0
18089,DEBIT,845.92,C1902801188,4168.89,3322.02,M1998137093,2403.35,3262.07,1,0
18090,DEBIT,464.55,C497153179,1273.02,808.47,C540933960,2618.07,3082.62,0,0
18091,DEBIT,766.18,C2025652936,1502.37,736.19,C1662235713,1130.4,1896.58,0,0
18092,DEBIT,556.79,C1589142738,1478.45,921.66,M177634088,947.48,1504.27,0,0
18093,DEBIT,904.42,C1331223925,4070.17,3165.75,C157316544,1653.87,2558.29,0,0
18094,DEBIT,329.97,C515973302,3916.75,3504.64,C170071280,2812.85,3139.6,1,0
18095,DEBIT,967.46,C448089948,4134.82,3173.03,M1182985982,1932.51,2814.56,1,0
18096,DEBIT,794.02,C1375503918,1799.26,1005.24,C234430897,925.77,1719.79,0,0
18097,DEBIT,327.8,C778498089,1301.97,974.17,C1530856786,594.52,922.32,0,0
18098,DEBIT,815.52,C2120850956,1112.95,248.98,M1102803206,1472.93,2334.22,1,0
18099,DEBIT,691.24,C461702873,4793.62,4102.38,M171722964,1825.81,2517.05,0,0
18100,DEBIT,245.78,C556269484,3163.22,2861.88,M1456859029,707.6,1026.2,1,0
18101,DEBIT,786.06,C1877253917,4027.2,3269.4,M812667596,2843.72,3550.66,1,0
18102,DEBIT,799.18,C1764109750,3820.98,2944.79,C1522743169,987.12,1825.59,1,0
18103,DEBIT,663.43,C1425938215,3408.91,2745.48,M560887307,2761.1,3424.53,0,0
18104,DEBIT,820.78,C1034673425,3091.38,2270.6,C1379589736,1927.29,2748.07,0,0
18105,DEBIT,395.72,C2144496344,4292.06,3966.94,M412375354,2212.91,2602.5,1,0
18106,DEBIT,938.84,C106297322,1222.04,210.8,C1590550415,1930.57,2861.57,1,0
18107,DEBIT,694.71,C1565986602,1669.3,974.59,C1586714022,2920.42,3615.13,0,0
18108,DEBIT,298.49,C1872047468,2877.65,2579.16,C116289363,2231.92,2530.41,0,0
18109,DEBIT,229.16,C1262110193,1483.56,1350.16,C1789550256,2262.83,2505.6,1,0
18110,DEBIT,783.78,C695601068,2709.53,1894.56,M490805574,1631.42,2449.89,1,0
18111,DEBIT,192.83,C1563153498,3755.77,3658.21,M1539409067,2386.93,2486.72,1,0
18112,DEBIT,385.12,C181884477,1313.18,928.06,M1318332041,799.62,1184.74,0,0
18113,DEBIT,181.67,C326364443,2589.77,2408.1,M652805837,2815.02,2996.69,0,0
18114,DEBIT,986.48,C1775746074,2355.4,1465.82,C746009679,2644.64,3581.83,1,0
18115,DEBIT,200.66,C669668653,1490.51,1289.85,M2052572633,2642,2842.66,0,0
18116,DEBIT,915.17,C603162166,1676.65,751.16,M1229455906,937.72,1938.75,1,0
18117,DEBIT,780.43,C998858495,2775.54,1999.07,C1844144580,1372.7,2192.41,1,0
18118,DEBIT,446.19,C666642000,1799.67,1353.48,C1315078366,2486.76,2932.95,0,0
18119,DEBIT,565.78,C79290250,4523.13,3957.35,C1076835071,1928.69,2494.47,0,0
18120,DEBIT,164.29,C132171928,2838.97,2591.88,M1395023957,1533.78,1683.72,1,0
18121,DEBIT,51.99,C1049555058,3415.53,3388.74,C1411134174,2987.1,3095.69,1,0
18122,DEBIT,343.79,C1185360926,1276.6,872.79,M1526009370,602.02,853.36,1,0
18123,DEBIT,865.72,C90628137,3370.41,2460.05,C955610633,1063.7,1847.91,1,0
18124,DEBIT,704.89,C764510186,1186.4,564.18,M1540390352,2662.83,3296.69,1,0
18125,DEBIT,684.38,C1622911355,4342.19,3657.81,C1010737727,650.8,1335.18,0,0
18126,DEBIT,976.07,C1518573602,3066.38,2090.31,C331527117,2720.56,3696.63,0,0
18127,DEBIT,106.17,C192946013,3357.98,3160.57,C694632384,2431.07,2557.35,1,0
18128,DEBIT,187.85,C1326283735,1743.8,1555.95,C813163690,1106.14,1293.99,0,0
18129,DEBIT,871.91,C2015301874,1307.98,436.07,C1335050193,2378.49,3250.4,0,0
18130,DEBIT,109.86,C436661284,2407.41,2297.55,C522173599,1065.89,1175.75,0,0
18131,DEBIT,414.99,C1810518740,1711.84,1296.85,M295180183,2320.91,2735.9,0,0
18132,DEBIT,404.4,C1118430673,3592.84,3188.44,C339924917,2794.41,3198.81,0,0
18133,DEBIT,694.71,C1364464394,3954.03,3259.32,C2091816597,1371.77,2066.48,0,0
18134,DEBIT,843.21,C1224908317,2194.9,1351.69,M2097160008,853.81,1697.02,0,0
18135,DEBIT,784.95,C452475723,4808.3,4023.35,C2089016471,963.87,1748.82,0,0
18136,DEBIT,590.42,C1341437442,1342.27,761.19,M1205670747,785.17,1423.31,1,0
18137,DEBIT,654.94,C1129433283,3940.27,3281.7,M864138492,2730.46,3408.29,1,0
18138,DEBIT,420.7,C118387511,3891.31,3408.29,C2105496500,1280.07,1781.36,1,0
18139,DEBIT,787.28,C562286042,1885.64,1098.36,M1912727196,813.4,1600.68,0,0
18140,DEBIT,749.14,C1537269940,2553,1821.61,M443953160,1606.69,2380.06,1,0
18141,DEBIT,337.66,C1311884918,1299.28,983.07,M1529834975,2880.15,3158.29,1,0
18142,DEBIT,494.94,C1050362122,4505.41,3967.33,M812836831,1213.96,1695.16,1,0
18143,DEBIT,820.92,C778826378,3336.87,2502.11,C1803078638,2902.08,3794.86,1,0
18144,DEBIT,619.07,C2102265902,1869.09,1250.02,C789014007,2180.87,2799.94,0,0
18145,DEBIT,111.64,C83665971,4329.37,4217.73,C955610633,2759.38,2871.02,0,0
18146,DEBIT,865.7,C357556059,4666.89,3801.19,M865979877,1603.42,2469.12,0,0
18147,DEBIT,806.52,C39505702,4654.04,3847.52,C470510908,2304.94,3111.46,0,0
18148,DEBIT,381.15,C562286042,4998.49,4534.33,M1912727196,2832.07,3283.75,1,0
18149,DEBIT,588.37,C1748532937,1319.5,731.13,C428796726,2635.34,3223.71,0,0
18150,DEBIT,534.73,C713669544,3402,2891.48,C151400576,2225.47,2724.07,1,0
18151,DEBIT,471.55,C126190167,2954.32,2482.77,C1033887610,2493.35,2964.9,0,0
18152,DEBIT,835.07,C837073696,2073.81,1238.74,C655381473,2294.41,3129.48,0,0
18153,DEBIT,928.95,C1173597915,4897.46,3968.51,M1079919669,1679.83,2608.78,0,0
18154,DEBIT,313.84,C611641798,4369.69,4055.85,C2025898903,1669.74,1983.58,0,0
18155,DEBIT,479.88,C1826767363,1132.56,596.87,C932583850,999.88,1474.31,1,0
18156,DEBIT,636.13,C748629954,1424.71,788.58,C1589477624,2465.22,3101.35,0,0
18157,DEBIT,283.35,C1888924788,1398.49,1115.14,M1041547629,2457.42,2740.77,0,0
18158,DEBIT,151.25,C594018167,4711.31,4607.26,M1707400235,1495.27,1653.53,1,0
18159,DEBIT,430.49,C476579021,3788.26,3449.3,C1590550415,839.84,1283.7,1,0
18160,DEBIT,780.42,C945767821,4292.44,3512.02,C1606023013,605.4,1385.82,0,0
18161,DEBIT,983.27,C971461242,4501.67,3483.12,C1933965693,943.26,1900.21,1,0
18162,DEBIT,752.69,C140191853,3611.36,2858.67,M1184115632,2402.77,3155.46,0,0
18163,DEBIT,725.7,C552674617,3104.62,2336.05,C909295153,2357.86,3173.38,1,0
18164,DEBIT,177.2,C1059802357,1825.62,1742.18,C794295331,925.96,1093.21,1,0
18165,DEBIT,964.36,C1608399725,3384.55,2364.66,C909295153,1517.5,2537.96,1,0
18166,DEBIT,683.83,C540896992,1822.45,1105.02,C304406966,1064.89,1780.69,1,0
18167,DEBIT,610.42,C1768242710,4010.55,3400.13,M1971783162,2564.11,3174.53,0,0
18168,DEBIT,308.8,C1943855334,2516.72,2130.18,M94919826,928.43,1179.2,1,0
18169,DEBIT,836.69,C600164579,1346.05,509.36,C582410861,2721.41,3558.1,0,0
18170,DEBIT,597.31,C515973302,4583.69,3986.38,C170071280,1011.84,1609.15,0,0
18171,DEBIT,934.49,C16085393,1761.21,826.72,M787937911,1472.97,2407.46,0,0
18172,DEBIT,789.19,C436661284,4675.78,3906.34,C522173599,898.3,1763.45,1,0
18173,DEBIT,886.13,C782911284,2458.57,1533.79,C1813863333,2297.09,3210.93,1,0
18174,DEBIT,725.52,C1966355106,1620.95,853,C476800120,2142.54,2896.18,1,0
18175,DEBIT,297.68,C1949382691,4088.71,3732.85,C145581669,1979.65,2223.16,1,0
18176,DEBIT,522.28,C1563053805,2606.14,2083.86,C985934102,2559.99,3082.27,0,0
18177,DEBIT,109.63,C1788877780,4269.25,4107.6,C1113265902,2932.61,3014.83,1,0
18178,DEBIT,328.58,C1674403916,1960.19,1631.61,M1088239991,930.65,1259.23,0,0
18179,DEBIT,718.41,C9801708,2275,1556.59,M315465224,1132.28,1850.69,0,0
18180,DEBIT,868.45,C1124901078,1522.66,654.21,C121404705,2823.12,3691.57,0,0
18181,DEBIT,663.05,C566020389,3730.57,3067.52,M476730527,2175.77,2838.82,0,0
18182,DEBIT,476.73,C1390301622,3712.6,3278.36,M415565467,1278.08,1778.72,1,0
18183,DEBIT,570.5,C1756207614,1990.38,1391.25,M1214133948,2110.1,2768.39,1,0
18184,DEBIT,241.98,C1344619457,3314.39,3072.41,M482565983,2796.39,3038.37,0,0
18185,DEBIT,458.12,C1544078442,1222,718.66,M1291367132,2735.14,3224.79,1,0
18186,DEBIT,397.85,C1212506392,2985.16,2491.75,M866075927,2306.42,2642.36,1,0
18187,DEBIT,696.61,C847320212,4993.03,4296.42,M1201004240,2777.72,3474.33,0,0
18188,DEBIT,368.07,C1440057381,3253.52,2932.75,C268086000,2541.96,2933.08,1,0
18189,DEBIT,967.71,C1735554279,3706.67,2738.96,C12793273,1219.18,2186.89,0,0
18190,DEBIT,814.22,C1118430673,2288.17,1565.47,C339924917,1739.01,2557.34,1,0
18191,DEBIT,947.08,C229046765,4327.62,3381.31,C596226373,668.31,1528.07,1,0
18192,DEBIT,642.63,C1419332030,1596.66,954.03,C665576141,1052.94,1695.57,0,0
18193,DEBIT,554.67,C1280961742,4482.32,3939.77,C1584679094,1304.92,1852.58,1,0
18194,DEBIT,833.01,C48129861,4640.37,3708.61,C1343018358,603.53,1432.07,1,0
18195,DEBIT,785.07,C1634754997,1115.02,329.95,C1205078273,1174.95,1960.02,0,0
18196,DEBIT,471.44,C1003755748,4070.39,3605.84,M1414013111,2257.5,2672.39,1,0
18197,DEBIT,116.45,C977160959,1339.45,1265.08,C248609774,1973.14,2058.2,1,0
18198,DEBIT,768.95,C1706190686,1781.26,952.83,M870515975,1621.09,2387.82,1,0
18199,DEBIT,496.21,C725953479,4077.9,3668.36,M139246209,2097.04,2516.67,1,0
18200,DEBIT,665.66,C351297720,3805.15,3139.49,C766681183,911.3,1576.96,0,0
18201,DEBIT,856.1,C614873468,4701.87,3757.46,M680302953,1981.24,2771.07,1,0
18202,DEBIT,598.57,C1034219836,2728.35,2196.98,C1195589213,2408.58,2932.88,1,0
18203,DEBIT,211.13,C514541111,4889.51,4678.38,M633824154,2475.65,2686.78,0,0
18204,DEBIT,469.82,C894369135,3915.92,3491.38,C933059493,2331.06,2736.22,1,0
18205,DEBIT,368.83,C91166054,2685.66,2283.47,C1819607784,1496.32,1833.22,1,0
18206,DEBIT,53.31,C383882703,3269.9,3164.07,C1807010830,1829.91,1860.67,1,0
18207,DEBIT,522.17,C247162961,2787.06,2263.22,C1297685781,881.22,1420.67,1,0
18208,DEBIT,724.4,C992743048,4954.76,4229.71,C1749186397,1008.88,1673.44,1,0
18209,DEBIT,534.31,C1775746074,3607.7,3172.22,C746009679,1195.39,1736.03,1,0
18210,DEBIT,253.11,C1294016621,2941.48,2688.37,C1120829019,797.1,1050.21,0,0
18211,DEBIT,254.88,C1557989809,2467.52,2202.07,C33524623,2226.57,2521.55,1,0
18212,DEBIT,554.46,C1640612861,1706.69,1190.21,C985934102,897.98,1398.23,1,0
18213,DEBIT,228.98,C1966355106,3432.18,3282.82,C476800120,683.48,906.71,1,0
18214,DEBIT,588.65,C741037408,4497.14,3995.69,C997588432,1576.89,2127.36,1,0
18215,DEBIT,250.39,C1410544852,1868.16,1526.41,M1312447505,1382.29,1642.12,1,0
18216,DEBIT,624.18,C1911495228,1382.98,758.8,C325981439,1471.35,2095.53,0,0
18217,DEBIT,86.38,C629239652,1670.14,1583.76,M2122560375,1881.62,1968,0,0
18218,DEBIT,204.76,C1497215635,3973.25,3678.32,C872592585,871.77,1092.42,1,0
18219,DEBIT,83.68,C2117143145,3883.99,3800.31,M256438526,2942.18,3025.86,0,0
18220,DEBIT,182.7,C1615801298,2584.48,2489.17,M490391704,2248.38,2522.34,1,0
18221,DEBIT,143.97,C1642679791,3749.77,3605.8,C564160838,650.74,794.71,0,0
18222,DEBIT,514.87,C1962279748,4147.93,3633.06,C1794607688,2965.38,3480.25,0,0
18223,DEBIT,587.41,C53652214,3339.3,2751.89,C1958036068,1362.72,1950.13,0,0
18224,DEBIT,329.78,C1398113247,3698.98,3369.2,M448710582,974.35,1304.13,0,0
18225,DEBIT,723.62,C351297720,2455.95,1732.33,C766681183,1899.07,2622.69,0,0
18226,DEBIT,646.72,C763592392,4285.89,3657.28,M384591767,1137.92,1828.08,1,0
18227,DEBIT,622.8,C1566850617,2624.2,2001.4,M1507690286,1631.81,2254.61,0,0
